Status/Disposal,Ear Tag,Ear Tag Location,Brand,Brand Location,Tattoo,Tattoo Location,Other ID,Other ID Location,Name,Registration Number,Breeder,Breeder Member Number,Owner,Owner Member Number,Date of Birth,Birth Method,Sire,Dam,Status,Type or Sex,Percent Purebred,Breed,Breed 1,Breed 2,Breed 3,Breed Comp 1,Breed Comp 2,Breed Comp 3,Horns,Color Markings,EPDType,EPD Reporting Period,Calving Ease Direct EPD,Calving Ease Direct Acc,Birth Weight EPD,Birth Weight Acc,Weaning Weight EPD,Weaning Weight Acc,Yearling Weight EPD,Yearling Weight Acc,Milk EPD,Milk Acc,Total Maternal EPD,Calving Ease Maternal EPD,Calving Ease Maternal Acc,Scrotal Circumference EPD,Scrotal Circumference Acc,Ribeye Area EPD,Ribeye Area Acc,Marbling EPD,Marbling Acc,Fat Thickness EPD,Fat Thickness Acc,Carcass Weight EPD,Carcass Weight  Acc,Percent Retail Cuts EPD,Percent Retail Cuts Acc,Intramuscular Fat EPD,Intramuscular Fat Acc,Birth Weight,Adjusted Birth Weight,Birth Contemp Group,Birth contemporaries,Birth Weight Ratio,Birth Height,Calving Ease,Birth Code,Nurse Code,Twin code,Dam Teat Score,Dam Udder Score,Dam Gestation Length,Weaning Date,Weaning Weight Date,Weaning Weight,Adjusted Weaning Weight,Weaning Contemp Group,Weaning Contemporaries,Weaning Weight Ratio,Weaning WDA,Weaning Height,Weaning Frame Score,Weaning Mgmt Code,Weaning Pasture Code,Weaning Sheath/Namvel,Yearling Date,Yearling Weight Date,Yearling Weight,Adjusted Yearling Weight,Yearling Contemp Group,Yearling Contemporaries,Yearling Weight Ratio,Yearling WDA,Yearling ADG,Yearling ADG Ratio,Yearling Height,Yearling Frame Score,Yearling Mgmt Code,Yearling Pasture Code,Yearling Sheath/Navel
0,,,C0271,RH,287,,,,ARTESIAN CATTLE 0287,1T217699,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/3/2021,NS,AF28735,X151572,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-6.2,0.12,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,288,,,,ARTESIAN CATTLE 0288,1T217700,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/12/2021,NS,AF36497,X151562,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-3.8,0.12,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,289,,,,ARTESIAN CATTLE 0289,1T217701,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/11/2021,NS,AF87030,X93803,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1001,,,,ARTESIAN CATTLE 1001,1T217702,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/10/2021,NS,AF31519,X109586,Active,B,,,AA,XX,,50,50,,S,,N,20240808,-0.5,0.1,0.4,0.08,47,0.06,83,0.01,24,0.04,46.999,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1003,,,,ARTESIAN CATTLE 1003,1T217704,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/17/2021,NS,AF36497,X110011,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-3.8,0.12,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1006,,,,ARTESIAN CATTLE 1006,1T217707,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/5/2021,NS,AF62396,X93954,Active,C,,,AA,BN,XX,50,25,25,P,,N,20240808,-5.5,0.11,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1008,,,,ARTESIAN CATTLE 1008,1T217709,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/2/2021,NS,AF87030,X94208,Active,C,,,AA,AN,XX,50,25,25,P,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1012,,,,ARTESIAN CATTLE 1012,1T217713,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/23/2021,NS,AF87030,X94227,Active,C,,,AA,AN,XX,50,25,25,P,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1013,,,,ARTESIAN CATTLE 1013,1T217714,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/29/2021,NS,AF34651,X93960,Active,B,,,AA,AN,XX,50,25,25,H,,N,20240808,0.6,0.12,0.1,0.08,47,0.06,84,0.01,26,0.04,49.551003,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1014,,,,ARTESIAN CATTLE 1014,1T217715,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/26/2021,NS,AF87030,X94179,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1015,,,,ARTESIAN CATTLE 1015,1T217716,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/20/2021,NS,AF62449,X93914,Active,B,,,AA,XX,,50,50,,S,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1016,,,,ARTESIAN CATTLE 1016,1T217717,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/6/2021,NS,AF36497,X93904,Active,B,,,AA,XX,,50,50,,H,,N,20240808,-3.8,0.12,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1018,,,,ARTESIAN CATTLE 1018,1T217719,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/28/2021,NS,AF42333,X93760,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-5.9,0.11,1.5,0.08,43,0.05,79,0.01,25,0.04,46.7455,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1019,,,,ARTESIAN CATTLE 1019,1T217720,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/12/2021,NS,AF28735,X93976,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-6.2,0.12,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1020,,,,ARTESIAN CATTLE 1020,1T217721,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/3/2021,NS,AF1,X93761,Active,B,,,AA,AN,XX,50,25,25,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1021,,,,ARTESIAN CATTLE 1021,1T217722,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/5/2021,NS,AF40818,X93980,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-5.6,0.11,3.6,0.08,49,0.07,88,0.01,28,0.04,52.665,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1022,,,,ARTESIAN CATTLE 1022,1T217723,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/8/2021,NS,AF62449,X185636,Active,B,,,AA,AN,,50,50,,S,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1023,,,,ARTESIAN CATTLE 1023,1T217724,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/24/2021,NS,AF42333,X94223,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-5.9,0.11,1.5,0.08,43,0.05,79,0.01,25,0.04,46.7455,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1024,,,,ARTESIAN CATTLE 1024,1T217725,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/25/2021,NS,AF62449,X93886,Active,C,,,AA,AN,XX,50,25,25,P,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1030,,,,ARTESIAN CATTLE 1030,1T217731,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/12/2021,NS,AF36497,X93884,Active,C,,,AA,AN,XX,50,25,25,P,,N,20240808,-3.8,0.12,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1031,,,,ARTESIAN CATTLE 1031,1T217732,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/5/2021,NS,AF62396,X109549,Active,C,,,AA,CH,XX,50,25,25,P,,N,20240808,-5.5,0.11,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1033,,,,ARTESIAN CATTLE 1033,1T217734,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/4/2021,NS,AF62449,X93882,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1034,,,,ARTESIAN CATTLE 1034,1T217735,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/31/2021,NS,AF101957,X93899,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-3.4,0.08,1.8,0.08,43,0.06,79,0.01,25,0.04,46.613,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1035,,,,ARTESIAN CATTLE 1035,1T217736,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/20/2021,NS,AF28735,X94204,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-6.2,0.12,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1036,,,,ARTESIAN CATTLE 1036,1T217737,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/13/2021,NS,AF62449,X94232,Active,C,,,AA,AN,XX,50,25,25,H,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1039,,,,ARTESIAN CATTLE 1039,1T217740,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/1/2021,NS,AF31519,X93898,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-0.5,0.1,0.4,0.08,47,0.06,83,0.01,24,0.04,46.999,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1041,,,,ARTESIAN CATTLE 1041,1T217742,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/22/2021,NS,AF87030,X93883,Active,C,,,AA,AN,,50,50,,P,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1042,,,,ARTESIAN CATTLE 1042,1T217743,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/25/2021,NS,AF40818,X93963,Active,C,,,AA,AN,XX,50,25,25,H,,N,20240808,-5.6,0.11,3.6,0.08,49,0.07,88,0.01,28,0.04,52.665,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1043,,,,ARTESIAN CATTLE 1043,1T217744,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/8/2021,NS,AF28735,X93928,Active,C,,,AA,AN,XX,50,25,25,S,,N,20240808,-6.2,0.12,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1044,,,,ARTESIAN CATTLE 1044,1T217745,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/23/2021,NS,AF62449,X93959,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1049,,,,ARTESIAN CATTLE 1049,1T217750,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/24/2021,NS,AF36497,X93774,Active,C,,,AA,AN,XX,50,25,25,H,,N,20240808,-3.8,0.12,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1050,,,,ARTESIAN CATTLE 1050,1T217751,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/2/2021,NS,AF42320,X94184,Active,C,,,AA,AN,XX,50,25,25,S,,N,20240808,-2.4,0.11,1.4,0.09,44,0.06,79,0.01,24,0.04,45.714,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1051,,,,ARTESIAN CATTLE 1051,1T217752,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/6/2021,NS,AF62449,X94234,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1052,,,,ARTESIAN CATTLE 1052,1T217753,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/30/2021,NS,AF28735,X109585,Active,C,,,AA,XX,,50,50,,S,,N,20240808,-6.2,0.12,2,0.06,40,0.05,74,0.01,26,0.03,45.387,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1053,,,,ARTESIAN CATTLE 1053,1T217754,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/28/2021,NS,AF87030,X93907,Active,C,,,AA,XX,,50,50,,H,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1054,,,,ARTESIAN CATTLE 1054,1T217755,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/8/2021,NS,AF36497,X94220,Active,B,,,AA,CH,XX,50,25,25,H,,N,20240808,-3.8,0.12,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1055,,,,ARTESIAN CATTLE 1055,1T217756,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/11/2021,NS,AF1,X93964,Active,B,,,AA,AN,XX,50,25,25,H,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,18216-1,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1056,,,,ARTESIAN CATTLE 1056,1T217757,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/15/2021,NS,AF62449,X93799,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1057,,,,ARTESIAN CATTLE 1057,1T217758,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/22/2021,NS,AF36497,X151558,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-3.8,0.12,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1059,,,,ARTESIAN CATTLE 1059,1T217760,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/29/2021,NS,AF62449,X94191,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1060,,,,ARTESIAN CATTLE 1060,1T217761,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/17/2021,NS,AF36497,X93877,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-3.8,0.12,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1061,,,,ARTESIAN CATTLE 1061,1T217762,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/14/2021,NS,AF36497,X93918,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-3.8,0.12,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1062,,,,ARTESIAN CATTLE 1062,1T217763,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/24/2021,NS,AF87030,X94243,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1063,,,,ARTESIAN CATTLE 1063,1T217764,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/14/2021,NS,AF62449,X94185,Active,B,,,AA,AN,XX,50,25,25,S,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1064,,,,ARTESIAN CATTLE 1064,1T217765,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/27/2021,NS,AF42333,X94196,Active,B,,,AA,AN,XX,50,25,25,P,,N,20240808,-5.9,0.11,1.5,0.08,43,0.05,79,0.01,25,0.04,46.7455,,,,,,,,,,,,,,,,,0,,18216-4,69,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1065,,,,ARTESIAN CATTLE 1065,1T217766,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/27/2021,NS,AF62449,X93890,Active,C,,,AA,AN,XX,50,25,25,S,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,18216-3,66,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1066,,,,ARTESIAN CATTLE 1066,1T217767,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/31/2021,NS,AF40212,X210038,Active,B,,,AA,AN,,50,50,,H,,N,20240808,0.5,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,18217-4,25,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1067,,,,ARTESIAN CATTLE 1067,1T217768,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,5/5/2021,NS,AF112600,X210034,Active,B,,,AA,AN,,50,50,,P,,N,20240808,-5.9,0.17,2.4,0.1,43,0.07,79,0.01,26,0.04,47.803,,,,,,,,,,,,,,,,,0,,18217-4,25,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1068,,,,ARTESIAN CATTLE 1068,1T217769,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,2/22/2021,NS,AF42330,X209883,Active,B,,,AA,AR,,50,50,,P,,N,20240808,-9,0.19,2.1,0.08,42,0.05,77,0.01,27,0.04,48.2155,,,,,,,,,,,,,,,,,0,,18217-2,5,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1070,,,,ARTESIAN CATTLE 1070,1T217771,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/4/2021,NS,AF42330,X210008,Active,B,,,AA,AR,HP,50,25,25,S,,N,20240808,-3.9,0.19,2.1,0.08,42,0.05,77,0.01,27,0.04,48.2155,,,,,,,,,,,,,,,,,0,,18217-4,25,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1071,,,,ARTESIAN CATTLE 1071,1T217772,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/31/2021,NS,AF40212,X210024,Active,B,,,AA,AN,,50,50,,S,,N,20240808,0.5,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,18217-4,25,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1072,,,,ARTESIAN CATTLE 1072,1T217773,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/18/2021,NS,AF40212,X210001,Active,B,,,AA,AR,,50,50,,S,,N,20240808,0.5,0.2,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,18217-4,25,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1073,,,,ARTESIAN CATTLE 1073,1T217774,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/1/2021,NS,AF42330,X210019,Active,B,,,AA,AN,,50,50,,H,,N,20240808,-3.9,0.19,2.1,0.08,42,0.05,77,0.01,27,0.04,48.2155,,,,,,,,,,,,,,,,,0,,18217-4,25,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1074,,,,ARTESIAN CATTLE 1074,1T217775,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,4/14/2021,NS,AF42330,X210035,Active,B,,,AA,AN,,50,50,,P,,N,20240808,-3.9,0.19,2.1,0.08,42,0.05,77,0.01,27,0.04,48.2155,,,,,,,,,,,,,,,,,0,,18217-4,25,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,1075,,,,ARTESIAN CATTLE 1075,1T217776,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,3/2/2021,NS,AF40212,X210022,Active,C,,,AA,AN,,50,50,,H,,N,20240808,-0.5,0.13,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,18217-3,19,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
